name,strains_print,color
5436758,"s7, s5",Lime
5436796,"s7, s9",#b0b0b0
5438608,"s7, s9",#b0b0b0
5439046,"s7, s5",Lime
5439780,"s7(2), s9",#b0b0b0
5439946,"s7, s9, s5",Lime
5440394,"s7, s5",Lime
5441920,"s9, s5",Lime
5442114,"s7, s9, s5",Lime
5442854,"s9, s5",Lime
5442856,s5,Lime
5442922,"s7, s5",Lime
5442924,"s7, s9, s5",Lime
5443038,s9,#b0b0b0
5443476,"s7, s5",Lime
5444314,s9,#b0b0b0
5444500,"s7, s5",Lime
5444828,"s7, s9, s5",Lime
5445922,s9(2),#b0b0b0
5445930,"s9(2), s5",Green
5446718,"s7, s9",#b0b0b0
5446932,"s7, s9",#b0b0b0
5447814,"s7, s5",Lime
5448398,"s7, s9, s5",Lime
5448584,"s7, s5",Lime
5449094,"s7, s5",Lime
5449308,"s9, s5",Lime
5449312,s5,Lime
5449644,"s7, s9",#b0b0b0
5450024,"s7, s5",Lime
5450202,"s7, s9",#b0b0b0
5450214,"s7, s9, s5",Lime
5450668,"s7, s9",#b0b0b0
5451414,"s7, s5",Lime
5453454,"s7, s5",Lime
5453634,"s7, s9",#b0b0b0
5453640,s7,#b0b0b0
5453908,"s7, s5",Lime
5454140,"s7, s9, s5",Lime
5454142,"s7, s5",Lime
5454620,"s7, s5",Lime
5455482,"s9, s5",Lime
5455658,s5(2),Green
5456650,"s7, s9",#b0b0b0
5456662,"s7, s5",Lime
5457040,"s7, s5",Lime
5457644,s5,Lime
5457768,"s7, s5",Lime
5457846,"s7, s5",Lime
5458096,"s9, s5",Lime
5458516,"s9, s5",Lime
5458848,"s7, s9",#b0b0b0
5459162,"s7, s5",Lime
5459366,"s7, s5",Lime
5459760,"s7, s5",Lime
5460092,"s7, s5",Lime
5460222,"s7(2), s9, s5",Green
5461102,s5,Lime
5461104,"s7, s9, s5",Lime
5461464,s9,#b0b0b0
5461696,"s7, s5",Lime
5462924,"s7, s5",Lime
5463824,"s7, s9",#b0b0b0
5464726,s5(2),Green
5464950,s9,#b0b0b0
5465064,"s7, s9, s5",Lime
5465782,s9,#b0b0b0
5465788,"s7, s5",Lime
5466008,"s7, s9, s5",Lime
5466218,"s9, s5",Teal
5466280,"s7, s5",Lime
5466282,"s7, s5(4)",Green
5466956,"s7, s5",Lime
5467456,"s7, s5",Lime
5467604,"s7, s9, s5",Lime
5467704,"s7, s9(4)",Orange
5468466,"s7, s5",Lime
5469486,"s7, s5",Lime
5469524,"s7(4), s5",Green
5469550,"s7, s9, s5",Lime
5469734,"s7, s9",#b0b0b0
5470052,"s7, s5",Lime
5470706,"s7, s9",#b0b0b0
5470824,"s7, s5",Lime
5471042,"s7, s5",Lime
5471070,"s7, s9",#b0b0b0
5471180,"s7, s5",Lime
5471290,"s9, s5",Lime
5471864,"s7, s9, s5",Lime
5472708,"s9, s5",Lime
5473390,"s7, s9, s5",Lime
5474158,"s9, s5",Lime
5474268,"s7, s9, s5",Lime
5474978,"s7, s5",Lime
5475576,"s7, s9",#b0b0b0
5476490,"s7, s5",Lime
5476492,"s7, s5(2)",Green
5476724,"s7, s5",Lime
5477542,s9,#b0b0b0
5477730,"s7, s9, s5",Lime
5477824,"s9, s5",Lime
5477868,"s7, s9",#b0b0b0
5478124,s7,#b0b0b0
5478216,"s7(2), s5",Green
5478224,"s7(2), s9(2), s5(2)",Green
5478264,s9(2),#b0b0b0
5478714,"s7, s5",Lime
5479076,"s7, s5",Lime
5479250,"s7, s9, s5",Lime
5479602,"s9, s5",Lime
5479636,"s7, s5",Lime
5479746,"s7, s9, s5",Lime
5479748,"s7, s9",#b0b0b0
5479964,"s7, s5",Lime
5480060,"s7, s9",#b0b0b0
5480606,"s7, s9",#b0b0b0
5481138,"s7, s5",Lime
5481168,"s7, s5",Lime
5482268,"s7, s5",Lime
5482698,"s7, s5",Lime
5482840,"s7, s5",Lime
5483050,"s9, s5",Lime
5483748,"s7, s5",Lime
5483818,"s7, s5",Lime
5483820,"s7, s9, s5",Lime
5484026,"s7, s5",Lime
5484230,"s7, s9",#b0b0b0
5484514,"s7, s9",#b0b0b0
5484626,"s7, s9",#b0b0b0
5484962,"s7, s5",Lime
5485764,"s9, s5",Lime
5486032,"s7, s5",Lime
5486206,"s7, s5",Lime
5486618,"s7, s5",Lime
5487210,"s9, s5",Lime
5487256,"s7, s9, s5",Lime
5487374,"s7, s5",Lime
5487422,"s7, s5",Lime
5487512,"s9, s5",Lime
5487548,"s7, s5",Lime
5487580,"s7, s5",Lime
5487680,"s7, s9",#b0b0b0
5488202,"s7, s9, s5",Lime
5488204,"s7, s5",Lime
5488354,s7(4),Orange
5488362,s7(5),Orange
5488370,s7(4),Orange
5488374,s7(2),#b0b0b0
5488786,"s7, s5",Lime
5488792,"s7, s5",Lime
5489272,"s7, s9",#b0b0b0
5489280,"s7(2), s9, s5",Green
5489284,s9,#b0b0b0
5489286,"s7, s9",#b0b0b0
5489898,"s7, s5",Lime
5489972,s7,#b0b0b0
5490028,"s7, s5",Lime
5490178,"s7, s9",#b0b0b0
5490238,"s7, s5",Lime
5491056,"s7, s9(2), s5",Green
5491474,"s7, s9, s5",Lime
5491798,"s7, s5",Lime
5491812,"s7, s9, s5",Lime
5491814,s9,#b0b0b0
5491840,"s7, s9, s5",Lime
5492442,"s7, s5",Lime
5492668,"s9(2), s5",Green
5492674,s9,#b0b0b0
5493024,"s7, s5",Lime
5493026,"s7, s9, s5",Lime
5493056,"s7, s5",Lime
5493294,"s9, s5",Lime
5493428,"s7(2), s9",#b0b0b0
5493430,"s7, s9",#b0b0b0
5493584,"s7, s9, s5",Lime
5493612,"s7, s9, s5",Lime
5493668,"s7, s9",#b0b0b0
5493674,"s7, s9",#b0b0b0
5493804,"s7, s9(2)",#b0b0b0
5493808,s9(2),#b0b0b0
5493844,"s7, s9",#b0b0b0
5494460,"s7, s5",Lime
5494550,"s7, s5",Lime
5494746,"s7, s5",Lime
5495482,"s7, s9, s5",Lime
5495514,"s7, s5",Lime
5495546,"s7, s5",Lime
5495622,"s7, s5",Lime
5495624,"s7, s9, s5",Lime
5495856,"s7, s5",Lime
5495944,"s7, s5",Lime
5496190,"s9, s5",Lime
5496278,"s7, s5",Lime
5496724,"s7, s5",Lime
5496852,"s7, s9, s5",Lime
5497216,"s7, s5",Lime
5497704,"s7, s5",Lime
5498078,"s7, s5",Lime
5498140,"s7, s5",Lime
5498204,"s7, s5",Lime
5498392,s9,#b0b0b0
5498464,"s7, s5",Lime
5498544,"s9, s5",Lime
5498578,"s7, s9, s5",Lime
5498630,s9,#b0b0b0
5498764,"s7, s9, s5",Lime
5499078,"s7, s5",Lime
5499100,"s7(2), s5",Green
5499192,"s7, s5",Lime
5499278,s9,#b0b0b0
5499300,"s7, s9, s5",Lime
5499714,"s7, s5",Lime
5499888,"s7, s9, s5",Lime
5500622,"s7, s9, s5",Lime
5500784,"s7, s5",Lime
5500814,"s7, s5",Lime
5500826,"s7, s9, s5",Lime
5501030,"s7, s9, s5",Lime
5501062,"s7, s9, s5",Lime
5501548,"s7, s9, s5",Lime
5501996,"s7, s5",Lime
5502124,"s7, s5",Lime
5502180,"s7, s9, s5",Lime
5502262,"s7, s9, s5",Lime
5502264,"s7, s9",#b0b0b0
5502314,"s7, s9, s5",Lime
5502316,s9,#b0b0b0
5502734,"s7, s5",Lime
5502776,"s7, s9, s5",Lime
5502848,"s7, s9, s5",Lime
5503066,"s7, s5",Lime
5503124,"s9, s5",Lime
5503240,"s7, s9, s5",Lime
5503306,"s7, s9, s5",Lime
5503874,"s7, s5",Lime
5503942,"s9, s5",Lime
5504070,"s7, s5",Lime
5504124,"s7, s5",Lime
5504152,"s7, s9",#b0b0b0
5504306,"s7, s9, s5",Lime
5504312,"s7, s5",Lime
5504566,"s7, s9, s5",Lime
5504696,"s7, s9, s5",Lime
5504974,s9,#b0b0b0
5505138,s9,#b0b0b0
5505140,"s7, s9",#b0b0b0
5505220,"s7, s5",Lime
5505378,"s7, s5",Lime
5506068,"s7, s5",Lime
5506070,"s7, s9, s5",Lime
5506160,"s7, s9",#b0b0b0
5506328,"s7, s5",Lime
5506376,"s7, s5",Lime
5506516,"s7, s9, s5",Lime
5506686,s9,#b0b0b0
5506930,"s7(3), s9(5), s5(3)",Green
5506938,"s7(2), s5(3)",Green
5507040,"s7(2), s9(2)",#b0b0b0
5507258,"s9, s5",Lime
5507410,"s7, s5(3)",Green
5507414,"s7, s5(2)",Green
5507416,"s7, s5(4)",Green
5507716,"s7(2), s9, s5",Green
5507860,"s7, s5",Lime
5507914,s9(2),#b0b0b0
5507916,"s7, s9(2)",#b0b0b0
5508012,"s7, s9, s5",Lime
5508728,"s7, s9, s5",Lime
5508834,"s7, s9",#b0b0b0
5508922,"s7, s9, s5",Lime
5509378,s7,#b0b0b0
5510016,"s7, s5",Lime
5510132,"s7, s9",#b0b0b0
5510280,"s7, s9, s5",Lime
5510380,"s9(2), s5",Green
5510382,s9(2),#b0b0b0
5510394,"s7, s9, s5",Lime
5510520,"s7, s5",Lime
5510576,"s7, s9, s5",Lime
5510588,"s7, s5",Lime
5510612,"s7, s5",Lime
5510780,"s7, s9, s5",Lime
5511274,"s7, s5",Lime
5511658,s7(4),Orange
5511666,s7(4),Orange
5511706,s7(5),Orange
5511728,s7(4),#b0b0b0
5512348,"s7, s9, s5",Lime
5512450,"s7, s5",Lime
5512880,"s9, s5",Lime
5512926,"s7, s9, s5",Lime
5512970,s7,#b0b0b0
5513504,"s7, s5",Lime
5513598,"s9, s5(2)",Green
5513726,"s7, s5",Lime
5513740,"s7, s5",Lime
5514070,"s7, s5",Lime
5514072,"s7, s9, s5",Teal
5514122,"s7, s5",Lime
5514136,"s7, s5",Lime
5514668,"s7, s9, s5",Lime
5514792,"s7, s9, s5",Lime
5514796,"s7, s5",Lime
5514844,s7,#b0b0b0
5514846,"s7, s5",Lime
5514920,"s7, s9, s5",Lime
5515130,"s7, s5",Lime
5515248,"s7, s9, s5",Lime
5515450,s7(2),#b0b0b0
5515566,"s7, s5",Lime
5515686,"s7, s5",Lime
5515688,"s7, s9, s5",Lime
5515924,s7,#b0b0b0
5515960,"s7, s5",Lime
5516648,"s7, s5",Lime
5516894,"s7, s9",#b0b0b0
5517440,"s7, s9, s5",Lime
5517690,s9,#b0b0b0
5518112,"s7, s5",Lime
5518172,"s7, s5",Lime
5518188,"s7, s9, s5",Lime
5518222,"s7, s9, s5",Lime
5518340,"s7, s5",Lime
5518410,"s7, s9, s5",Lime
5518472,"s7, s9, s5",Lime
5518474,"s7, s5",Lime
5518630,s7(5),Orange
5518636,s7,#b0b0b0
5518974,"s7, s9, s5",Lime
5518980,"s7, s5",Lime
5519058,"s7, s9",#b0b0b0
5519188,"s7, s5",Lime
5519620,"s7, s9, s5",Lime
5519696,"s7, s5",Teal
5520302,"s7, s5",Lime
5520304,s5,Lime
5520536,"s7, s9",#b0b0b0
5520544,"s7, s9",#b0b0b0
5520564,"s7, s5",Lime
5520666,"s7, s5",Lime
5521244,"s7, s9(2)",#b0b0b0
5521246,"s7, s9(2), s5",Green
5521562,"s7, s5",Lime
5521644,"s7, s5",Lime
5521748,"s7, s5",Lime
5521944,s9(2),#b0b0b0
5521996,s9,#b0b0b0
5522364,"s7, s5",Lime
5522378,"s7, s9, s5",Lime
5522390,"s7, s5",Lime
5522612,"s7, s9, s5",Lime
5522816,"s7, s9",#b0b0b0
5522980,"s7, s5",Lime
5523644,s5,Lime
5523646,"s9, s5",Lime
5524228,"s7, s5",Lime
5524230,"s7, s9, s5",Lime
5524464,"s7, s9, s5",Lime
5525002,"s7, s9, s5",Lime
5525040,s7,#b0b0b0
5525178,"s7, s9, s5",Lime
5525482,"s7, s9, s5",Lime
5525744,"s7, s9, s5",Lime
5525746,"s7, s5",Lime
5526038,"s7, s5",Lime
5526194,"s7, s5",Lime
5526596,"s9, s5",Lime
5526798,"s7, s5",Lime
5526866,"s7, s9, s5",Lime
5527088,"s7(2), s5",Green
5527106,"s7, s9(2), s5",Green
5527192,"s7, s9, s5",Lime
5527320,"s7(2), s9(2), s5",Green
5527700,"s7, s9, s5",Lime
5527770,"s7, s9, s5",Lime
5527938,"s7, s9",#b0b0b0
5528440,"s7, s5",Lime
5528470,"s7, s9, s5",Lime
5528614,"s7, s9, s5",Lime
5528670,"s7, s5",Lime
5529252,"s7(2), s9(2), s5",Green
5529360,"s7, s9, s5",Lime
5529366,"s7, s5",Lime
5529422,s5,Lime
5529540,"s7(2), s9",#b0b0b0
5529908,"s7, s5",Lime
5529990,"s7, s5(4)",Green
5530006,"s7(3), s9(2), s5(2)",Green
5530010,"s7(2), s9, s5",Green
5530420,"s7, s5",Lime
5530462,"s7, s5",Lime
5530464,"s7, s9, s5",Lime
5531150,"s7, s5",Lime
5531628,"s7(2), s9(3)",Orange
5531758,"s7(2), s9",#b0b0b0
5531760,"s7(2), s9, s5(2)",Green
5531854,"s7(2), s9(3)",#b0b0b0
5532022,"s7, s9, s5",Lime
5532024,"s7, s5",Lime
5532164,"s7, s5",Lime
5532182,s7(4),Orange
5532212,"s7, s5",Lime
5532810,"s7, s9, s5",Lime
5532928,"s7(2), s9(2)",#b0b0b0
5532934,"s7, s9(2)",#b0b0b0
5533024,"s7, s9(3)",Orange
5533074,"s9, s5",Lime
5533254,"s7, s9, s5",Lime
5533322,s9,#b0b0b0
5533362,s9,#b0b0b0
5533428,s7,#b0b0b0
5533430,s5,Lime
5533432,s9,#b0b0b0
5533490,s5(2),Green
5533514,s5,Lime
5533550,s9,#b0b0b0
5533582,s5,Lime
5533704,s5,Lime
5533718,s7(3),#b0b0b0
5533916,s7(4),#b0b0b0
5534168,"s7(2), s9",#b0b0b0
5534184,s5,Lime
5534266,s5,Lime
5534442,s5,Lime
5534542,s9,#b0b0b0
5534544,s7,#b0b0b0
5534550,s9,#b0b0b0
5534744,"s7, s5",Lime
5534774,s5,Lime
5534858,s5,Lime
5534872,s9,#b0b0b0
5534958,s9,#b0b0b0
5534992,s5,Lime
5535054,s7,#b0b0b0
5535104,s7,#b0b0b0
5535124,s5,Lime
5535164,"s7, s5",Teal
5535192,s5,Lime
5535278,"s7, s5",Lime
5535324,"s7(2), s5",Green
5535382,s9,#b0b0b0
5535392,"s7, s5(3)",Green
5535446,nobody,#b0b0b0
5535550,s9,#b0b0b0
5535572,"s7, s5",Lime
5535592,s9,#b0b0b0
5535594,"s7, s5",Lime
5535678,"s7(2), s9(2), s5(3)",Green
5535748,s9,#b0b0b0
5535780,s5,Lime
5535798,s9,#b0b0b0
5535846,"s7, s5",Lime
5535864,"s7, s5",Lime
5535898,"s7, s5",Lime
5535956,s9,#b0b0b0
5536022,"s7, s9, s5",Lime
5536070,s9,#b0b0b0
5536074,"s7, s5",Lime
5536094,"s7, s5",Lime
5536108,s5,Lime
5536118,"s7, s9, s5",Lime
5536138,"s7, s9, s5",Lime
5536142,nobody,#b0b0b0
5536150,s7,#b0b0b0
5536162,s9,#b0b0b0
5536216,s9,#b0b0b0
5536226,s7,#b0b0b0
5536228,"s7, s5",Lime
5536240,"s7, s5",Lime
5536258,s9(2),#b0b0b0
5536290,s9,#b0b0b0
5536292,"s9, s5",Lime
5536354,s7,#b0b0b0
5536374,s9,#b0b0b0
5536436,s5,Lime
5536466,"s7, s5",Lime
5536514,s9,#b0b0b0
5536518,s5,Lime
5536522,"s7, s5",Lime
5536528,"s7, s9, s5(2)",Green
5536530,s7,#b0b0b0
5536540,s5,Lime
5536546,"s7, s9, s5",Lime
5536570,"s7, s9, s5",Lime
5536592,s5,Lime
5536638,s9,#b0b0b0
5536660,s9,#b0b0b0
5536672,"s7, s5",Lime
5536684,"s7, s5",Lime
5536720,"s7, s5",Lime
5536722,s7,#b0b0b0
5536746,"s9, s5",Lime
5536766,"s7, s9, s5",Lime
5536830,"s7, s9, s5",Lime
5536848,s5,Lime
5536850,s5,Lime
5536862,"s7, s9",#b0b0b0
5536864,"s9(2), s5",Green
5536870,s9,#b0b0b0
5536890,s7,#b0b0b0
5536922,"s7, s9, s5",Teal
5536934,s7,#b0b0b0
5536946,s9,#b0b0b0
5536962,"s7, s5",Lime
5537060,s9,#b0b0b0
5537074,"s7, s9, s5",Lime
5537080,s9,#b0b0b0
5537094,s9,#b0b0b0
5537120,s9,#b0b0b0
5537154,s9,#b0b0b0
5537160,"s7, s5",Lime
5537190,"s7, s9",#b0b0b0
5537194,s9(4),#b0b0b0
5537214,s9,#b0b0b0
5537216,"s7, s5",Lime
5537222,s5,Lime
5537228,s9,#b0b0b0
5537238,s7,#b0b0b0
5537254,s9,#b0b0b0
5537258,"s7, s9, s5",Lime
5537332,s7,#b0b0b0
5537386,"s7, s5",Lime
5537394,s9,#b0b0b0
5537420,s9,#b0b0b0
5537464,s9,#b0b0b0
5537472,"s7, s9, s5",Lime
5537474,"s7, s9",#b0b0b0
5537490,"s7, s5",Lime
5537498,"s7, s5",Lime
5537502,s5,Lime
5537508,s5,Lime
5537514,s9,#b0b0b0
5537532,s9,#b0b0b0
5537606,s7(2),#b0b0b0
5537608,s9,#b0b0b0
5537610,s9,#b0b0b0
5537622,s5,Lime
5537650,s7,#b0b0b0
5537664,"s7(5), s9",Orange
5537666,s7(4),#b0b0b0
5537742,"s7, s5",Lime
5537838,s9,#b0b0b0
5537844,"s7, s5",Lime
5537874,"s7, s5",Lime
5537908,"s7, s5",Lime
5537912,s9,#b0b0b0
5537930,s9,#b0b0b0
5537962,"s7, s9",#b0b0b0
5537970,s9,#b0b0b0
5537992,"s9, s5",Lime
5538042,s9,#b0b0b0
5538094,s9,#b0b0b0
5538100,s7,#b0b0b0
5538154,nobody,#b0b0b0
5538190,s7,#b0b0b0
5538192,"s7, s5",Lime
5538218,"s7, s5",Lime
5538254,s5,Lime
5538292,s7,#b0b0b0
5538310,s9,#b0b0b0
5538312,"s7(2), s9(2)",#b0b0b0
5538318,s9,#b0b0b0
5538380,"s7, s9, s5(2)",Green
5538388,s9,#b0b0b0
5538520,s5,Lime
5538914,s5,Lime
5539060,s9,#b0b0b0
5539160,s5,Lime
5539174,s7,#b0b0b0
5539278,s9,#b0b0b0
5539410,s9,#b0b0b0
5539482,s7,#b0b0b0
5539502,s9,#b0b0b0
5539556,s5,Lime
5539558,s9,#b0b0b0
5539598,s9,#b0b0b0
5539620,s9,#b0b0b0
5539658,s7,#b0b0b0
5539708,s9,#b0b0b0
5539736,s9,#b0b0b0
5539754,"s7, s5",Lime
5539776,nobody,#b0b0b0
5539798,s5,Lime
5539818,s5,Lime
5539890,s7,#b0b0b0
5540052,s9,#b0b0b0
5540112,"s7, s5",Lime
5540150,s7,#b0b0b0
5540172,s9,#b0b0b0
5540440,s9,#b0b0b0
5540444,s7,#b0b0b0
5540458,s9(4),#b0b0b0
5540460,s5,Lime
5540484,nobody,#b0b0b0
5540524,s9,#b0b0b0
5540572,s9,#b0b0b0
5540600,s5,Lime
5540638,s7(2),#b0b0b0
5540642,s9,#b0b0b0
5540662,"s9(2), s5(3)",Green
5540728,s9,#b0b0b0
5541044,s7,#b0b0b0
5541052,s7,#b0b0b0
5541054,s5,Lime
5541088,s9,#b0b0b0
5541108,s5,Lime
5541126,s5(4),Green
5541156,s5,Lime
5541236,nobody,#b0b0b0
5541374,s5,Lime
5541404,s5,Lime
5541412,s9,#b0b0b0
5541426,s7,#b0b0b0
5541436,s9,#b0b0b0
5541454,s9,#b0b0b0
5541456,s9,#b0b0b0
5541480,"s7(4), s9",Orange
5541488,s5,Lime
5541490,"s7, s5",Lime
5541492,s7,#b0b0b0
5541496,s9,#b0b0b0
5541516,s9,#b0b0b0
5541528,s7,#b0b0b0
5541532,s9,#b0b0b0
5541580,"s7, s9",#b0b0b0
5541626,s5,Lime
5541666,"s7, s9",#b0b0b0
5541698,"s7, s5",Lime
5541740,"s7, s9",#b0b0b0
5541742,s7,#b0b0b0
5541750,"s7(2), s5(3)",Green
5541774,s5,Lime
5541878,s5,Lime
5541884,s5,Lime
5541886,"s7, s9",#b0b0b0
5541890,s7,#b0b0b0
5541904,s7,#b0b0b0
5541918,"s7, s5",Lime
5541924,"s7, s9, s5",Lime
5541950,"s7, s5",Lime
5541958,s9,#b0b0b0
5541966,s9,#b0b0b0
5541970,"s7, s9, s5",Lime
5541994,s7,#b0b0b0
5542102,s7,#b0b0b0
5542116,s7,#b0b0b0
5542118,s5,Lime
5542150,s9,#b0b0b0
5542214,"s9, s5",Lime
5542222,"s7, s9",#b0b0b0
5542250,s9(3),#b0b0b0
5542314,s9,#b0b0b0
5542316,s9,#b0b0b0
5542334,s7,#b0b0b0
5542390,"s7, s9, s5",Lime
5542442,"s7, s5",Lime
5542494,s7,#b0b0b0
5542502,"s7, s9, s5",Lime
5542514,s9,#b0b0b0
5542518,"s7, s5",Lime
5542534,s7,#b0b0b0
5542550,s7,#b0b0b0
5542578,nobody,#b0b0b0
5542634,s9,#b0b0b0
5542678,s7,#b0b0b0
5542704,"s7, s9",#b0b0b0
5542706,s9,#b0b0b0
5542746,s9(2),#b0b0b0
5542750,s9,#b0b0b0
5542772,s7,#b0b0b0
5542842,"s7, s9, s5",Lime
5542886,s9,#b0b0b0
5542902,"s7, s9, s5",Lime
5542908,s5,Lime
5542910,s5(2),Green
5542928,s9,#b0b0b0
5543050,s9,#b0b0b0
5543052,"s7, s9, s5",Lime
5543068,"s7, s9, s5",Lime
5543102,s9,#b0b0b0
5543132,"s7, s9, s5",Lime
5543174,s9,#b0b0b0
5543182,s5,Lime
5543188,s9,#b0b0b0
5543206,s9,#b0b0b0
5543220,s9,#b0b0b0
5543240,s7,#b0b0b0
5543268,s9,#b0b0b0
5543280,s5(2),Green
5543328,"s7, s9, s5",Lime
5543350,"s7, s5",Lime
5543374,s7,#b0b0b0
5543376,nobody,#b0b0b0
5543466,s7,#b0b0b0
5543492,"s7, s5",Lime
5543508,s9,#b0b0b0
5543510,s9,#b0b0b0
5543520,nobody,#b0b0b0
5543522,s9,#b0b0b0
5543568,s9,Yellow
5543586,s9,#b0b0b0
5543628,s5,Lime
5543672,s9,#b0b0b0
5543676,s7(2),#b0b0b0
5543686,"s7, s9",#b0b0b0
5543706,s9,#b0b0b0
5543714,nobody,Yellow
5543722,"s7, s9, s5",Lime
5543730,"s7, s5",Lime
5543734,s9,#b0b0b0
5543748,s9,#b0b0b0
5543750,s7(2),Orange
5543752,nobody,#b0b0b0
5543776,"s7, s5",Lime
5543784,s9,#b0b0b0
5543816,"s7, s9, s5",Lime
5543820,s9,#b0b0b0
5543830,s9,#b0b0b0
5543832,s9,#b0b0b0
5543858,s7,#b0b0b0
5543872,s9(3),#b0b0b0
5543874,s9,#b0b0b0
5543880,s9,#b0b0b0
5543890,"s7, s5",Lime
5543970,s9,#b0b0b0
5543984,s9,#b0b0b0
5543996,s9,#b0b0b0
5544014,s5,Lime
5544016,s9,#b0b0b0
5544048,s9,#b0b0b0
5544056,s9,#b0b0b0
5544102,"s7, s5",Lime
5544146,"s7, s5",Lime
5544168,s9(4),#b0b0b0
5544190,"s7, s9",#b0b0b0
5544204,"s7, s9(2), s5",Green
5544206,s7,#b0b0b0
5544302,nobody,#b0b0b0
5544410,"s7, s9(4)",#b0b0b0
5544472,s9,#b0b0b0
5544638,s7,#b0b0b0
5544658,"s7, s5",Lime
5544724,s9,#b0b0b0
5544762,s7,#b0b0b0
5544784,nobody,#b0b0b0
5544836,nobody,#b0b0b0
5544904,s7,#b0b0b0
5544906,s5,Lime
5545022,s9,#b0b0b0
5545034,"s7, s9, s5",Lime
5545040,"s7, s5",Lime
5545042,s9,#b0b0b0
5545128,s9,#b0b0b0
5545130,s9,#b0b0b0
5545178,nobody,#b0b0b0
5545246,s9,#b0b0b0
5545374,s7,#b0b0b0
5545396,s5,Lime
5545472,s7,#b0b0b0
5545476,nobody,#b0b0b0
5545500,s5,Lime
5545592,s9,#b0b0b0
5545618,"s7, s9, s5",Lime
5545682,s9,#b0b0b0
5545702,s9,#b0b0b0
5545714,"s7, s5",Lime
5545724,"s9, s5",Lime
5545732,s7,#b0b0b0
5545734,s9,#b0b0b0
5545752,"s7, s9, s5",Lime
5545758,"s7, s5",Lime
5545838,s9,#b0b0b0
5545868,"s7, s5",Lime
5545904,"s7, s9",#b0b0b0
5545934,s7,#b0b0b0
5545966,s7,#b0b0b0
5545980,s7,#b0b0b0
5545998,s9,#b0b0b0
5546024,s9,#b0b0b0
5546030,s9,#b0b0b0
5546048,"s7, s5",Lime
5546062,s5(3),Green
5546082,s9,#b0b0b0
5546102,s5,Lime
5546126,"s7, s9",#b0b0b0
5546176,s7(2),#b0b0b0
5546186,s9,#b0b0b0
5546190,s9,#b0b0b0
5546202,s9,#b0b0b0
5546226,s9,#b0b0b0
5546248,s9,#b0b0b0
5546252,"s7, s5",Lime
5546270,s9,#b0b0b0
5546274,s7,#b0b0b0
5546276,s7(2),#b0b0b0
5546282,s5,Lime
5546302,"s7, s5",Lime
5546322,s7,#b0b0b0
5546362,s5(2),Green
5546374,s9,#b0b0b0
5546376,s5,Lime
5546378,s7,#b0b0b0
5546404,"s7, s5",Lime
5546416,s5,Lime
5546454,s9,#b0b0b0
5546466,s9,#b0b0b0
5546496,s9,#b0b0b0
5546498,s9,#b0b0b0
5546526,nobody,#b0b0b0
5546564,s9,#b0b0b0
5546576,nobody,Yellow
